0,Sun,0,star,0.0,0.0,0.0,0.0,0.0,0.0,695.5
1,Mercury Barycenter,0,system barycenter,57909.06829450872,0.2056302929816634,7.00501414069919,48.3305373398104,29.12428280936123,174.7958829506606,0.0
199,Mercury,1,planet,0.0,0.0,0.0,0.0,0.0,0.0,2.44
2,Venus Barycenter,0,system barycenter,108208.16817083326,0.006755786250503024,3.394589648659516,76.67837463924961,55.18596653686583,50.11477187351476,0.0
299,Venus,2,planet,0.0,0.0,0.0,0.0,0.0,0.0,6.0518
3,Earth-Moon Barycenter,0,system barycenter,149597.33622362366,0.01670236221760735,0.0001034896447750026,140.2998197875138,322.6181126192527,357.5452038292769,0.0
399,Earth,3,planet,4.639998593933983,0.06314721694605988,5.240273131307,123.9580563903234,128.9226717609495,146.673274565853,6.37101
301,Moon,3,satellite,377.2345261902946,0.06314721694601877,5.240273131307005,123.9580563903234,308.9226717609725,146.67327456583,1.7374
4,Mars Barycenter,0,system barycenter,227939.13287912306,0.09331510156759697,1.849876443787323,49.56200734013464,286.5373805484373,19.35648348687506,0.0
499,Mars,4,planet,1.0603512638703243e-07,0.8778105668933142,26.10588581242649,84.02666906715703,184.5538618995063,172.6287938241757,3.3899
401,Phobos,4,satellite,9.378610475492613,0.01468856793631673,26.05536777264767,84.81541116138577,342.7142106289891,189.8911283552044,0.011166666666666667
402,Deimos,4,satellite,23.458180792183196,0.0003346511008457831,27.57036412559953,83.66278221410698,211.6129859293961,5.376422569794205,0.0063
5,Jupiter Barycenter,0,system barycenter,778547.2061150803,0.04877487712602974,1.304627302526757,100.4917232112274,275.0659083994135,18.8184700917585,0.0
599,Jupiter,5,planet,0.0318062886214191,0.99992129692516,2.811994102591565,329.3840486796529,160.8079931210631,183.0504937635358,66.854
501,Io,5,satellite,422.0811980842951,0.004819811967199827,2.212562450709052,336.8502458201603,67.42993651762833,333.8983738188379,1.8213
502,Europa,5,satellite,671.150223440473,0.009661549854558733,1.790907175899556,332.6276057722938,254.3149746298847,345.7390944222392,1.565
503,Ganymede,5,satellite,1070.593718833836,0.00141583394987996,2.214133877745596,343.1711791118151,315.9077773614013,280.9474617053968,2.634
504,Callisto,5,satellite,1882.745616167992,0.007423687384651003,2.016906076261389,337.9416443902562,16.19177754978057,85.05535952875653,2.403
6,Saturn Barycenter,0,system barycenter,1433449.3670417385,0.05572339502033634,2.485250461823384,113.6429622644375,336.0136245118696,320.3478510227662,0.0
699,Saturn,6,planet,0.2611901851850427,0.1504579377995664,27.70363785966559,169.6184661581515,338.1233261198508,170.3707262299064,54.364
602,Enceladus,6,satellite,239.01027855498188,0.0075766758991631,28.05174403800325,169.506278210941,135.2935956158341,7.133532412796443,0.2523
606,Titan,6,satellite,1221.6320212838316,0.02860856422428835,27.71834799864788,169.239060290673,164.3968361514409,163.4483738480949,2.5755
7,Uranus Barycenter,0,system barycenter,2876679.677838101,0.04440556667821134,0.7725643380336006,73.98934780506262,96.54168665558292,142.9558025548287,0.0
799,Uranus,7,planet,0.01890995903034403,0.7606145912050898,97.91445216909203,167.6339089824839,315.5459686876787,131.0442460553488,24.973
701,Ariel,7,satellite,190.94700817368826,0.001493344492955641,97.72131216656105,167.6168026006061,39.08319467927523,159.0466681765714,0.5789
705,Miranda,7,satellite,129.79175119960036,0.00140518913884454,97.2681414644993,172.0664629581106,246.9897730782105,76.07379284636502,0.23570000000000002
712,Portia,7,satellite,66.08450502271016,0.0003610299521610596,97.77660450642699,167.6022299125312,281.117007590798,48.10657807123324,0.055
8,Neptune Barycenter,0,system barycenter,4503439.676159661,0.01121522948737634,1.767984465763556,131.7939008926276,265.6496141373219,267.7650291491091,0.0
899,Neptune,8,planet,0.0740819668622299,2.616111972075079e-05,130.2553786085418,215.8441563554111,257.9895499044241,356.6375435589029,24.342
801,Triton,8,satellite,354.69141268833124,2.457326020561163e-05,130.2553786095644,215.8441563611847,79.16767215348432,355.4594707431876,1.3525999999999998
9,Pluto Barycenter,0,system barycenter,5873862.914347137,0.244674716135507,17.15136886974711,110.286918057719,113.762896994567,15.02327152707207,0.0
999,Pluto,9,planet,2.060141113787109,0.03609362531659128,112.8984735197757,227.4012614225767,321.3256573993706,179.9416573745934,1.195
901,Charon,9,satellite,17.428213528707445,0.002072743604774027,112.8984926230046,227.4012844469266,144.5907325672654,176.6725371869484,0.605
902,Nix,9,satellite,49.13715467827967,0.01203065200877849,112.8911332289535,227.4106217201802,137.3060613261725,332.411112877289,0.002
903,Hydra,9,satellite,65.26247245509097,0.01402570193191586,112.6933569343251,227.6183238356948,267.5952923049808,342.8063569960802,0.002
904,Kerberos,9,satellite,58.126317255110195,0.005697505124225928,113.2752030488343,227.2051199994008,338.4948167586934,306.8021071615559,0.002
905,Styx,9,satellite,43.43680930461509,0.02810192112705742,112.8686709001701,227.4350940558442,194.4443155500134,12.83272042952097,0.002
